"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14726","Place Order: Register before Checkout","Chromium","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","14884","Place Order: Register while Checkout","Chromium","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","14979","Search Products and Verify Cart After Login","Webkit","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","13546","Register User with existing email","Webkit","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","7152","Remove Products From Cart","Firefox","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","5712","Register User with existing email","Firefox","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","5920","Verify Product quantity in Cart","Firefox","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","26375","Place Order: Register while Checkout","Webkit","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","4116","Register User with existing email","Chromium","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","22144","Login User with correct email and password","Webkit","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","17964","Place Order: Register while Checkout","Firefox","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","4150","Verify Product quantity in Cart","Chromium","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","8978","Search Products and Verify Cart After Login","Chromium","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","8703","Login User with correct email and password","Firefox","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","6476","Register User","Chromium","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","1732","Login User with incorrect email and password","Chromium","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","2194","Login User with incorrect email and password","Firefox","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","3833","Verify All Products and product detail page","Firefox","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","2386","Verify All Products and product detail page","Chromium","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","3782","Search for a Product","Webkit","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","3934","Verify Subscription in Cart page","Webkit","2026-08-17","passed","2026-08-17","Email Subscription Tests","email_sub.spec.ts","",""
"","4369","Verify Subscription in home page","Webkit","2026-08-17","passed","2026-08-17","Email Subscription Tests","email_sub.spec.ts","",""
"","4255","Verify All Products and product detail page","Webkit","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","2530","Search for a Product","Chromium","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","5397","Logout User","Chromium","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
"","20051","Place Order: Login before Checkout","Firefox","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","13136","Add Products in Cart","Webkit","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","32915","Place Order: Login before Checkout","Webkit","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","9154","Remove Products From Cart","Webkit","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","18486","Place Order: Register before Checkout","Firefox","2026-08-17","passed","2026-08-17","Checkout Order Tests","checkout_order.spec.ts","",""
"","6878","View Category Products","Webkit","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","3899","Submit the contact form successfully","Firefox","2026-08-17","passed","2026-08-17","Contact Us","contact_us.spec.ts","",""
"","7134","Add Products in Cart","Firefox","2026-08-17","passed","2026-08-17","Cart Tests","cart_product.spec.ts","",""
"","4081","Verify Subscription in Cart page","Firefox","2026-08-17","passed","2026-08-17","Email Subscription Tests","email_sub.spec.ts","",""
"","12859","Search Products and Verify Cart After Login","Firefox","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","3984","View Category Products","Chromium","2026-08-17","passed","2026-08-17","Product Page Test Suite","product_page.spec.ts","",""
"","2493","Submit the contact form successfully","Chromium","2026-08-17","passed","2026-08-17","Contact Us","contact_us.spec.ts","",""
"","7932","Register User","Firefox","2026-08-17","passed","2026-08-17","User Tests","user_test_suite.spec.ts","",""
