"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 18:12:54 GMT 2024","Sat Aug 17 18:12:59 GMT 2024","5339","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 18:13:35 GMT 2024","Sat Aug 17 18:13:51 GMT 2024","16141","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 18:13:05 GMT 2024","Sat Aug 17 18:13:13 GMT 2024","8003","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 18:11:10 GMT 2024","Sat Aug 17 18:11:16 GMT 2024","5981","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"failed","Sat Aug 17 18:12:32 GMT 2024","Sat Aug 17 18:12:52 GMT 2024","19578","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 18:10:23 GMT 2024","Sat Aug 17 18:10:27 GMT 2024","4102","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"skipped","Sat Aug 17 18:11:09 GMT 2024","Sat Aug 17 18:11:09 GMT 2024","0","Mobile Chrome","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 18:10:08 GMT 2024","Sat Aug 17 18:10:23 GMT 2024","14924","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 18:11:03 GMT 2024","Sat Aug 17 18:11:09 GMT 2024","6150","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 18:13:00 GMT 2024","Sat Aug 17 18:13:09 GMT 2024","9200","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 18:09:53 GMT 2024","Sat Aug 17 18:09:59 GMT 2024","5945","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 18:10:33 GMT 2024","Sat Aug 17 18:10:42 GMT 2024","8695","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 18:12:55 GMT 2024","Sat Aug 17 18:13:05 GMT 2024","9956","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User",""
"skipped","Sat Aug 17 18:12:59 GMT 2024","Sat Aug 17 18:12:59 GMT 2024","0","Mobile Safari","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 18:10:41 GMT 2024","Sat Aug 17 18:10:55 GMT 2024","14030","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 18:10:28 GMT 2024","Sat Aug 17 18:10:38 GMT 2024","9865","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 18:13:15 GMT 2024","Sat Aug 17 18:13:35 GMT 2024","19357","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 18:09:33 GMT 2024","Sat Aug 17 18:09:49 GMT 2024","15665","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 18:09:41 GMT 2024","Sat Aug 17 18:09:45 GMT 2024","4237","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 18:09:49 GMT 2024","Sat Aug 17 18:09:53 GMT 2024","3909","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 18:11:16 GMT 2024","Sat Aug 17 18:11:23 GMT 2024","7085","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 18:09:33 GMT 2024","Sat Aug 17 18:09:41 GMT 2024","7995","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 18:10:03 GMT 2024","Sat Aug 17 18:10:11 GMT 2024","8439","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"skipped","Sat Aug 17 18:10:27 GMT 2024","Sat Aug 17 18:10:27 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 18:10:12 GMT 2024","Sat Aug 17 18:10:16 GMT 2024","4309","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"skipped","Sat Aug 17 18:09:53 GMT 2024","Sat Aug 17 18:09:53 GMT 2024","1","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 18:10:43 GMT 2024","Sat Aug 17 18:11:01 GMT 2024","18368","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 18:09:45 GMT 2024","Sat Aug 17 18:10:01 GMT 2024","15331","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 18:10:00 GMT 2024","Sat Aug 17 18:10:06 GMT 2024","6217","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
