"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41727","Place Order: Login before Checkout","Webkit","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","2206","Verify Subscription in Cart page","Chromium","2026-08-24","passed","2026-08-24","Email Subscription Tests","email_sub.spec.ts","",""
"","20107","Place Order: Register while Checkout","Firefox","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","20346","Login User with correct email and password","Webkit","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","10570","Search Products and Verify Cart After Login","Chromium","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","3137","Search for a Product","Chromium","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","2990","Verify All Products and product detail page","Chromium","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","17008","Place Order: Register before Checkout","Chromium","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","15819","Search Products and Verify Cart After Login","Firefox","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","5938","Add Products in Cart","Chromium","2026-08-24","passed","2026-08-24","Cart Tests","cart_product.spec.ts","",""
"","4654","Verify Product quantity in Cart","Chromium","2026-08-24","passed","2026-08-24","Cart Tests","cart_product.spec.ts","",""
"","4367","Verify All Products and product detail page","Firefox","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","1712","Login User with incorrect email and password","Firefox","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","6488","Add Products in Cart","Firefox","2026-08-24","passed","2026-08-24","Cart Tests","cart_product.spec.ts","",""
"","3394","Login User with incorrect email and password","Webkit","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","15313","Place Order: Register while Checkout","Chromium","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","1913","Login User with incorrect email and password","Chromium","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","5190","Verify Product quantity in Cart","Firefox","2026-08-24","passed","2026-08-24","Cart Tests","cart_product.spec.ts","",""
"","4529","View Category Products","Chromium","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","6818","Remove Products From Cart","Firefox","2026-08-24","passed","2026-08-24","Cart Tests","cart_product.spec.ts","",""
"","7042","Register User","Chromium","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","9372","Login User with correct email and password","Chromium","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","14227","Logout User","Webkit","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","6379","Register User with existing email","Firefox","2026-08-24","passed","2026-08-24","User Tests","user_test_suite.spec.ts","",""
"","3395","Search for a Product","Firefox","2026-08-24","passed","2026-08-24","Product Page Test Suite","product_page.spec.ts","",""
"","28380","Place Order: Register before Checkout","Webkit","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","3545","Verify Subscription in Cart page","Firefox","2026-08-24","passed","2026-08-24","Email Subscription Tests","email_sub.spec.ts","",""
"","18998","Place Order: Register before Checkout","Firefox","2026-08-24","passed","2026-08-24","Checkout Order Tests","checkout_order.spec.ts","",""
"","5034","Verify Subscription in home page","Webkit","2026-08-24","passed","2026-08-24","Email Subscription Tests","email_sub.spec.ts","",""
"","1943","Verify Subscription in home page","Chromium","2026-08-24","passed","2026-08-24","Email Subscription Tests","email_sub.spec.ts","",""
