"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 17:03:38 GMT 2024","Sat Aug 17 17:03:44 GMT 2024","6069","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:03:54 GMT 2024","Sat Aug 17 17:04:09 GMT 2024","15130","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Sat Aug 17 17:04:37 GMT 2024","Sat Aug 17 17:04:37 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 17:03:38 GMT 2024","Sat Aug 17 17:03:43 GMT 2024","5692","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"skipped","Sat Aug 17 17:05:11 GMT 2024","Sat Aug 17 17:05:11 GMT 2024","0","Mobile Chrome","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 17:03:59 GMT 2024","Sat Aug 17 17:04:03 GMT 2024","3819","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:05:43 GMT 2024","Sat Aug 17 17:05:51 GMT 2024","7833","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:05:55 GMT 2024","Sat Aug 17 17:06:13 GMT 2024","17856","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 17:05:31 GMT 2024","Sat Aug 17 17:05:46 GMT 2024","14506","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 17:05:27 GMT 2024","Sat Aug 17 17:05:31 GMT 2024","3901","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:05:25 GMT 2024","Sat Aug 17 17:05:39 GMT 2024","14170","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"skipped","Sat Aug 17 17:03:37 GMT 2024","Sat Aug 17 17:03:37 GMT 2024","1","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 17:04:38 GMT 2024","Sat Aug 17 17:04:46 GMT 2024","7786","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:04:24 GMT 2024","Sat Aug 17 17:04:39 GMT 2024","15282","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 17:04:57 GMT 2024","Sat Aug 17 17:05:02 GMT 2024","4639","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:06:02 GMT 2024","Sat Aug 17 17:06:07 GMT 2024","5179","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:05:20 GMT 2024","Sat Aug 17 17:05:27 GMT 2024","7118","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 17:05:18 GMT 2024","Sat Aug 17 17:05:23 GMT 2024","5702","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 17:04:40 GMT 2024","Sat Aug 17 17:04:48 GMT 2024","8043","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 17:06:13 GMT 2024","Sat Aug 17 17:06:17 GMT 2024","4734","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:04:48 GMT 2024","Sat Aug 17 17:04:57 GMT 2024","8850","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 17:05:39 GMT 2024","Sat Aug 17 17:05:43 GMT 2024","3482","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:05:06 GMT 2024","Sat Aug 17 17:05:11 GMT 2024","5254","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:05:02 GMT 2024","Sat Aug 17 17:05:18 GMT 2024","16129","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Sat Aug 17 17:04:03 GMT 2024","Sat Aug 17 17:04:03 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 17:04:12 GMT 2024","Sat Aug 17 17:04:20 GMT 2024","8251","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 17:05:12 GMT 2024","Sat Aug 17 17:05:17 GMT 2024","5814","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:04:03 GMT 2024","Sat Aug 17 17:04:10 GMT 2024","6132","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:06:07 GMT 2024","Sat Aug 17 17:06:23 GMT 2024","15355","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Logout User",""
