"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 19:39:42 GMT 2024","Sat Aug 17 19:39:57 GMT 2024","14867","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 19:39:57 GMT 2024","Sat Aug 17 19:40:04 GMT 2024","6515","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 19:40:15 GMT 2024","Sat Aug 17 19:40:31 GMT 2024","16074","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 19:40:32 GMT 2024","Sat Aug 17 19:40:41 GMT 2024","9452","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 19:40:05 GMT 2024","Sat Aug 17 19:40:20 GMT 2024","15024","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 19:40:43 GMT 2024","Sat Aug 17 19:41:01 GMT 2024","17591","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 19:41:19 GMT 2024","Sat Aug 17 19:41:29 GMT 2024","10027","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 19:40:48 GMT 2024","Sat Aug 17 19:40:55 GMT 2024","7175","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 19:41:51 GMT 2024","Sat Aug 17 19:41:59 GMT 2024","7779","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 19:39:21 GMT 2024","Sat Aug 17 19:39:29 GMT 2024","7999","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 19:40:25 GMT 2024","Sat Aug 17 19:40:33 GMT 2024","7950","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
