"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7849","Login User with correct email and password","Firefox","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","12273","Place Order: Register before Checkout","Chromium","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","5842","View Category Products","Webkit","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","15175","Place Order: Register while Checkout","Firefox","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","2143","Search for a Product","Chromium","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","17539","Login User with correct email and password","Webkit","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","2486","Submit the contact form successfully","Chromium","2026-07-13","passed","2026-07-13","Contact Us","contact_us.spec.ts","",""
"","3247","Verify Product quantity in Cart","Chromium","2026-07-13","passed","2026-07-13","Cart Tests","cart_product.spec.ts","",""
"","7435","Search Products and Verify Cart After Login","Chromium","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","6022","Login User with correct email and password","Chromium","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","5089","Remove Products From Cart","Webkit","2026-07-13","passed","2026-07-13","Cart Tests","cart_product.spec.ts","",""
"","9818","Register User with existing email","Firefox","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","5554","Add Products in Cart","Firefox","2026-07-13","passed","2026-07-13","Cart Tests","cart_product.spec.ts","",""
"","11135","Search Products and Verify Cart After Login","Firefox","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","3705","Register User with existing email","Chromium","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","13395","Place Order: Login before Checkout","Chromium","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","3160","Verify All Products and product detail page","Webkit","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","30197","Place Order: Login before Checkout","Webkit","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","2238","Login User with incorrect email and password","Firefox","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","6003","Register User","Firefox","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","25006","Place Order: Register while Checkout","Webkit","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","2012","Verify Subscription in Cart page","Chromium","2026-07-13","passed","2026-07-13","Email Subscription Tests","email_sub.spec.ts","",""
"","2962","Verify Subscription in Cart page","Firefox","2026-07-13","passed","2026-07-13","Email Subscription Tests","email_sub.spec.ts","",""
"","5686","Remove Products From Cart","Firefox","2026-07-13","passed","2026-07-13","Cart Tests","cart_product.spec.ts","",""
"","13534","Logout User","Webkit","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","19389","Search Products and Verify Cart After Login","Webkit","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","11621","Place Order: Register while Checkout","Chromium","2026-07-13","passed","2026-07-13","Checkout Order Tests","checkout_order.spec.ts","",""
"","3732","View Category Products","Firefox","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","2427","Login User with incorrect email and password","Webkit","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
"","2610","Search for a Product","Firefox","2026-07-13","passed","2026-07-13","Product Page Test Suite","product_page.spec.ts","",""
"","4336","Add Products in Cart","Chromium","2026-07-13","passed","2026-07-13","Cart Tests","cart_product.spec.ts","",""
"","11003","Register User","Webkit","2026-07-13","passed","2026-07-13","User Tests","user_test_suite.spec.ts","",""
