"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 23 00:49:32 GMT 2024","Fri Aug 23 00:49:43 GMT 2024","10756","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"skipped","Fri Aug 23 00:54:52 GMT 2024","Fri Aug 23 00:54:52 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 00:52:20 GMT 2024","Fri Aug 23 00:52:43 GMT 2024","22898","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Fri Aug 23 00:54:31 GMT 2024","Fri Aug 23 00:54:47 GMT 2024","16514","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Fri Aug 23 00:50:35 GMT 2024","Fri Aug 23 00:50:48 GMT 2024","12945","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Fri Aug 23 00:49:44 GMT 2024","Fri Aug 23 00:49:56 GMT 2024","12081","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 00:55:22 GMT 2024","Fri Aug 23 00:55:35 GMT 2024","12801","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Fri Aug 23 00:49:56 GMT 2024","Fri Aug 23 00:50:08 GMT 2024","12230","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Fri Aug 23 00:52:56 GMT 2024","Fri Aug 23 00:53:04 GMT 2024","8617","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 00:54:21 GMT 2024","Fri Aug 23 00:54:34 GMT 2024","12866","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Fri Aug 23 00:52:25 GMT 2024","Fri Aug 23 00:52:38 GMT 2024","13082","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Fri Aug 23 00:54:31 GMT 2024","Fri Aug 23 00:54:43 GMT 2024","11772","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Fri Aug 23 00:50:49 GMT 2024","Fri Aug 23 00:50:57 GMT 2024","7952","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 00:49:32 GMT 2024","Fri Aug 23 00:49:49 GMT 2024","17227","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Fri Aug 23 00:51:32 GMT 2024","Fri Aug 23 00:52:05 GMT 2024","32771","Firefox","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Fri Aug 23 00:55:07 GMT 2024","Fri Aug 23 00:55:15 GMT 2024","8371","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Fri Aug 23 00:54:40 GMT 2024","Fri Aug 23 00:55:07 GMT 2024","27248","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Fri Aug 23 00:55:08 GMT 2024","Fri Aug 23 00:55:22 GMT 2024","14100","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Fri Aug 23 00:55:15 GMT 2024","Fri Aug 23 00:55:41 GMT 2024","26498","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 00:51:36 GMT 2024","Fri Aug 23 00:51:59 GMT 2024","23181","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Fri Aug 23 00:54:52 GMT 2024","Fri Aug 23 00:54:57 GMT 2024","4907","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 00:53:48 GMT 2024","Fri Aug 23 00:54:24 GMT 2024","35870","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 00:50:08 GMT 2024","Fri Aug 23 00:50:26 GMT 2024","17728","Chromium","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Fri Aug 23 00:50:48 GMT 2024","Fri Aug 23 00:51:33 GMT 2024","45192","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 00:52:25 GMT 2024","Fri Aug 23 00:52:37 GMT 2024","12700","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"skipped","Fri Aug 23 00:52:45 GMT 2024","Fri Aug 23 00:52:45 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 00:52:12 GMT 2024","Fri Aug 23 00:52:19 GMT 2024","7332","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Fri Aug 23 00:55:33 GMT 2024","Fri Aug 23 00:55:40 GMT 2024","6133","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Fri Aug 23 00:52:45 GMT 2024","Fri Aug 23 00:52:56 GMT 2024","10606","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 00:51:10 GMT 2024","Fri Aug 23 00:51:59 GMT 2024","49454","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Fri Aug 23 00:53:29 GMT 2024","Fri Aug 23 00:53:56 GMT 2024","26735","Webkit","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Fri Aug 23 00:52:29 GMT 2024","Fri Aug 23 00:53:29 GMT 2024","60066","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Fri Aug 23 00:52:38 GMT 2024","Fri Aug 23 00:53:50 GMT 2024","72106","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 00:50:35 GMT 2024","Fri Aug 23 00:50:48 GMT 2024","12309","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"skipped","Fri Aug 23 00:50:49 GMT 2024","Fri Aug 23 00:50:49 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 00:50:57 GMT 2024","Fri Aug 23 00:51:06 GMT 2024","8567","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 00:49:32 GMT 2024","Fri Aug 23 00:50:10 GMT 2024","38156","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Fri Aug 23 00:53:18 GMT 2024","Fri Aug 23 00:53:33 GMT 2024","14475","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Fri Aug 23 00:50:13 GMT 2024","Fri Aug 23 00:50:32 GMT 2024","18757","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Fri Aug 23 00:55:35 GMT 2024","Fri Aug 23 00:55:50 GMT 2024","15240","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Fri Aug 23 00:49:44 GMT 2024","Fri Aug 23 00:49:44 GMT 2024","0","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 00:51:17 GMT 2024","Fri Aug 23 00:51:32 GMT 2024","14335","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Fri Aug 23 00:53:50 GMT 2024","Fri Aug 23 00:54:21 GMT 2024","30924","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Fri Aug 23 00:50:21 GMT 2024","Fri Aug 23 00:50:41 GMT 2024","19336","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Fri Aug 23 00:53:04 GMT 2024","Fri Aug 23 00:53:18 GMT 2024","14077","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Fri Aug 23 00:50:30 GMT 2024","Fri Aug 23 00:50:47 GMT 2024","16586","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Fri Aug 23 00:49:43 GMT 2024","Fri Aug 23 00:50:13 GMT 2024","29990","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Fri Aug 23 00:54:57 GMT 2024","Fri Aug 23 00:55:01 GMT 2024","3768","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 00:54:36 GMT 2024","Fri Aug 23 00:54:48 GMT 2024","11597","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Fri Aug 23 00:51:33 GMT 2024","Fri Aug 23 00:52:13 GMT 2024","39494","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 00:51:06 GMT 2024","Fri Aug 23 00:51:17 GMT 2024","11637","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Fri Aug 23 00:56:19 GMT 2024","Fri Aug 23 00:56:29 GMT 2024","10118","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 00:53:02 GMT 2024","Fri Aug 23 00:53:55 GMT 2024","53390","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Fri Aug 23 00:49:32 GMT 2024","Fri Aug 23 00:49:42 GMT 2024","9703","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
