"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 12:50:16 GMT 2024","Mon Aug 26 12:50:35 GMT 2024","18999","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Mon Aug 26 12:50:44 GMT 2024","Mon Aug 26 12:50:48 GMT 2024","4110","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Mon Aug 26 12:46:30 GMT 2024","Mon Aug 26 12:46:59 GMT 2024","28833","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Mon Aug 26 12:47:52 GMT 2024","Mon Aug 26 12:48:05 GMT 2024","13445","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Mon Aug 26 12:44:26 GMT 2024","Mon Aug 26 12:44:47 GMT 2024","20045","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Mon Aug 26 12:44:22 GMT 2024","Mon Aug 26 12:44:52 GMT 2024","29672","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Mon Aug 26 12:49:22 GMT 2024","Mon Aug 26 12:49:40 GMT 2024","17982","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Mon Aug 26 12:44:27 GMT 2024","Mon Aug 26 12:46:08 GMT 2024","100750","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Mon Aug 26 12:49:44 GMT 2024","Mon Aug 26 12:50:17 GMT 2024","33203","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Mon Aug 26 12:43:17 GMT 2024","Mon Aug 26 12:43:27 GMT 2024","10257","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Mon Aug 26 12:44:48 GMT 2024","Mon Aug 26 12:45:01 GMT 2024","13445","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Mon Aug 26 12:48:20 GMT 2024","Mon Aug 26 12:48:52 GMT 2024","31687","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Mon Aug 26 12:48:57 GMT 2024","Mon Aug 26 12:49:19 GMT 2024","21279","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Mon Aug 26 12:46:09 GMT 2024","Mon Aug 26 12:46:17 GMT 2024","7992","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Mon Aug 26 12:43:17 GMT 2024","Mon Aug 26 12:44:00 GMT 2024","43176","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"skipped","Mon Aug 26 12:43:33 GMT 2024","Mon Aug 26 12:43:33 GMT 2024","0","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 12:43:28 GMT 2024","Mon Aug 26 12:44:03 GMT 2024","34578","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Mon Aug 26 12:50:10 GMT 2024","Mon Aug 26 12:50:24 GMT 2024","13658","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Mon Aug 26 12:48:52 GMT 2024","Mon Aug 26 12:49:13 GMT 2024","21641","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Mon Aug 26 12:45:57 GMT 2024","Mon Aug 26 12:46:24 GMT 2024","27190","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Mon Aug 26 12:43:43 GMT 2024","Mon Aug 26 12:43:56 GMT 2024","13565","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Mon Aug 26 12:43:37 GMT 2024","Mon Aug 26 12:43:47 GMT 2024","10360","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"skipped","Mon Aug 26 12:47:42 GMT 2024","Mon Aug 26 12:47:42 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 12:49:50 GMT 2024","Mon Aug 26 12:49:59 GMT 2024","8283","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Mon Aug 26 12:44:00 GMT 2024","Mon Aug 26 12:44:22 GMT 2024","22752","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Mon Aug 26 12:43:47 GMT 2024","Mon Aug 26 12:44:00 GMT 2024","12433","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Mon Aug 26 12:51:50 GMT 2024","Mon Aug 26 12:52:00 GMT 2024","9544","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"skipped","Mon Aug 26 12:44:48 GMT 2024","Mon Aug 26 12:44:48 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 12:48:04 GMT 2024","Mon Aug 26 12:48:17 GMT 2024","12853","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Mon Aug 26 12:44:48 GMT 2024","Mon Aug 26 12:45:57 GMT 2024","69308","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Mon Aug 26 12:43:17 GMT 2024","Mon Aug 26 12:44:01 GMT 2024","43565","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Mon Aug 26 12:49:16 GMT 2024","Mon Aug 26 12:49:33 GMT 2024","16926","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Mon Aug 26 12:49:59 GMT 2024","Mon Aug 26 12:50:06 GMT 2024","7519","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Mon Aug 26 12:50:35 GMT 2024","Mon Aug 26 12:50:51 GMT 2024","16290","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
