"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 15:23:01 GMT 2024","Sun Aug 18 15:23:05 GMT 2024","4270","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"skipped","Sun Aug 18 15:20:39 GMT 2024","Sun Aug 18 15:20:39 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 18 15:22:25 GMT 2024","Sun Aug 18 15:22:27 GMT 2024","2702","Mobile Chrome","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 15:27:37 GMT 2024","Sun Aug 18 15:27:56 GMT 2024","19284","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 15:21:33 GMT 2024","Sun Aug 18 15:21:39 GMT 2024","6542","Mobile Chrome","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 15:27:35 GMT 2024","Sun Aug 18 15:27:49 GMT 2024","14559","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 15:17:11 GMT 2024","Sun Aug 18 15:17:15 GMT 2024","4110","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"failed","Sun Aug 18 15:19:51 GMT 2024","Sun Aug 18 15:20:01 GMT 2024","9472","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"skipped","Sun Aug 18 15:19:01 GMT 2024","Sun Aug 18 15:19:01 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 18 15:23:45 GMT 2024","Sun Aug 18 15:23:49 GMT 2024","3658","Mobile Safari","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 15:17:15 GMT 2024","Sun Aug 18 15:17:34 GMT 2024","18395","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 15:18:06 GMT 2024","Sun Aug 18 15:18:21 GMT 2024","15175","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 15:20:01 GMT 2024","Sun Aug 18 15:20:32 GMT 2024","30966","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 15:19:29 GMT 2024","Sun Aug 18 15:19:45 GMT 2024","15968","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"failed","Sun Aug 18 15:17:41 GMT 2024","Sun Aug 18 15:17:45 GMT 2024","3561","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 15:18:35 GMT 2024","Sun Aug 18 15:18:52 GMT 2024","17003","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 15:27:57 GMT 2024","Sun Aug 18 15:28:05 GMT 2024","8081","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 18 15:21:14 GMT 2024","Sun Aug 18 15:21:31 GMT 2024","16693","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 15:22:46 GMT 2024","Sun Aug 18 15:23:01 GMT 2024","15298","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 15:17:46 GMT 2024","Sun Aug 18 15:17:50 GMT 2024","3181","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 15:20:50 GMT 2024","Sun Aug 18 15:20:57 GMT 2024","7437","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 15:19:32 GMT 2024","Sun Aug 18 15:19:36 GMT 2024","4431","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"failed","Sun Aug 18 15:18:59 GMT 2024","Sun Aug 18 15:19:04 GMT 2024","5531","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 15:19:48 GMT 2024","Sun Aug 18 15:19:53 GMT 2024","5259","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 15:20:04 GMT 2024","Sun Aug 18 15:20:39 GMT 2024","35423","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 15:17:58 GMT 2024","Sun Aug 18 15:18:12 GMT 2024","14586","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 15:22:27 GMT 2024","Sun Aug 18 15:22:35 GMT 2024","7392","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 18 15:17:06 GMT 2024","Sun Aug 18 15:17:11 GMT 2024","4593","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 15:17:28 GMT 2024","Sun Aug 18 15:17:46 GMT 2024","17888","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 15:23:20 GMT 2024","Sun Aug 18 15:23:25 GMT 2024","4867","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 18 15:19:10 GMT 2024","Sun Aug 18 15:19:16 GMT 2024","6890","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 15:27:28 GMT 2024","Sun Aug 18 15:27:37 GMT 2024","8844","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 15:20:55 GMT 2024","Sun Aug 18 15:21:07 GMT 2024","11780","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 15:21:07 GMT 2024","Sun Aug 18 15:21:15 GMT 2024","7722","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sun Aug 18 15:22:20 GMT 2024","Sun Aug 18 15:22:25 GMT 2024","4144","Mobile Chrome","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 15:17:52 GMT 2024","Sun Aug 18 15:17:58 GMT 2024","6122","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 15:18:44 GMT 2024","Sun Aug 18 15:19:01 GMT 2024","17188","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 15:27:20 GMT 2024","Sun Aug 18 15:27:25 GMT 2024","4695","Mobile Safari","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"failed","Sun Aug 18 15:26:54 GMT 2024","Sun Aug 18 15:27:17 GMT 2024","23114","Mobile Safari","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 15:18:30 GMT 2024","Sun Aug 18 15:18:35 GMT 2024","4804","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"failed","Sun Aug 18 15:21:31 GMT 2024","Sun Aug 18 15:21:42 GMT 2024","10648","Mobile Chrome","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 18 15:17:47 GMT 2024","Sun Aug 18 15:17:51 GMT 2024","4420","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"failed","Sun Aug 18 15:17:16 GMT 2024","Sun Aug 18 15:17:25 GMT 2024","8674","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"broken","Sun Aug 18 15:25:29 GMT 2024","Sun Aug 18 15:27:01 GMT 2024","91393","Mobile Safari","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"skipped","Sun Aug 18 15:17:45 GMT 2024","Sun Aug 18 15:17:45 GMT 2024","5","Chromium","contact_us.spec.ts","","","","Contact Us",""
"failed","Sun Aug 18 15:20:39 GMT 2024","Sun Aug 18 15:20:45 GMT 2024","6234","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 15:19:05 GMT 2024","Sun Aug 18 15:19:09 GMT 2024","4112","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 15:18:02 GMT 2024","Sun Aug 18 15:18:06 GMT 2024","4084","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sun Aug 18 15:21:45 GMT 2024","Sun Aug 18 15:22:10 GMT 2024","25426","Mobile Chrome","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 15:20:45 GMT 2024","Sun Aug 18 15:20:50 GMT 2024","4491","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 15:27:25 GMT 2024","Sun Aug 18 15:27:35 GMT 2024","9542","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 18 15:27:56 GMT 2024","Sun Aug 18 15:28:12 GMT 2024","16403","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 15:19:23 GMT 2024","Sun Aug 18 15:19:29 GMT 2024","5148","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"broken","Sun Aug 18 15:23:35 GMT 2024","Sun Aug 18 15:25:16 GMT 2024","100440","Mobile Chrome","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"failed","Sun Aug 18 15:18:30 GMT 2024","Sun Aug 18 15:18:39 GMT 2024","9592","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 18 15:17:55 GMT 2024","Sun Aug 18 15:18:02 GMT 2024","6822","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 15:22:35 GMT 2024","Sun Aug 18 15:22:40 GMT 2024","4660","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 15:20:39 GMT 2024","Sun Aug 18 15:20:45 GMT 2024","6192","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 15:23:05 GMT 2024","Sun Aug 18 15:23:20 GMT 2024","15157","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 15:19:16 GMT 2024","Sun Aug 18 15:19:32 GMT 2024","15563","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"failed","Sun Aug 18 15:27:13 GMT 2024","Sun Aug 18 15:27:20 GMT 2024","6579","Mobile Safari","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 15:23:49 GMT 2024","Sun Aug 18 15:23:55 GMT 2024","5640","Mobile Safari","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"failed","Sun Aug 18 15:22:15 GMT 2024","Sun Aug 18 15:22:18 GMT 2024","3135","Mobile Chrome","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"failed","Sun Aug 18 15:23:37 GMT 2024","Sun Aug 18 15:23:43 GMT 2024","6375","Mobile Safari","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 18 15:21:15 GMT 2024","Sun Aug 18 15:21:21 GMT 2024","6473","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
