"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2301","Verify All Products and product detail page","Chromium","Mon May 18 04:56:30 UTC 2026","passed","Mon May 18 04:56:32 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","28525","Place Order: Login before Checkout","Webkit","Mon May 18 04:57:49 UTC 2026","passed","Mon May 18 04:58:18 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4265","Remove Products From Cart","Chromium","Mon May 18 04:56:09 UTC 2026","passed","Mon May 18 04:56:14 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","13812","Place Order: Register while Checkout","Chromium","Mon May 18 04:56:13 UTC 2026","passed","Mon May 18 04:56:27 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3745","Verify Product quantity in Cart","Chromium","Mon May 18 04:56:09 UTC 2026","passed","Mon May 18 04:56:13 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","12572","Search Products and Verify Cart After Login","Firefox","Mon May 18 04:57:19 UTC 2026","passed","Mon May 18 04:57:31 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","2650","Search for a Product","Chromium","Mon May 18 04:56:30 UTC 2026","passed","Mon May 18 04:56:33 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","2364","Verify Subscription in Cart page","Chromium","Mon May 18 04:56:30 UTC 2026","passed","Mon May 18 04:56:32 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","3500","View Category Products","Chromium","Mon May 18 04:56:32 UTC 2026","passed","Mon May 18 04:56:36 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","29118","Place Order: Register while Checkout","Webkit","Mon May 18 04:57:47 UTC 2026","passed","Mon May 18 04:58:16 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","15736","Place Order: Login before Checkout","Chromium","Mon May 18 04:56:14 UTC 2026","passed","Mon May 18 04:56:30 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4629","Submit the contact form successfully","Webkit","Mon May 18 04:58:15 UTC 2026","passed","Mon May 18 04:58:20 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","5880","Register User","Chromium","Mon May 18 04:56:33 UTC 2026","passed","Mon May 18 04:56:39 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7373","Register User","Firefox","Mon May 18 04:57:19 UTC 2026","passed","Mon May 18 04:57:26 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","3122","Verify Subscription in home page","Firefox","Mon May 18 04:57:12 UTC 2026","passed","Mon May 18 04:57:15 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","4938","Verify Subscription in home page","Webkit","Mon May 18 04:58:16 UTC 2026","passed","Mon May 18 04:58:21 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","19553","Place Order: Login before Checkout","Firefox","Mon May 18 04:56:56 UTC 2026","passed","Mon May 18 04:57:15 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3745","Verify Subscription in Cart page","Webkit","Mon May 18 04:58:18 UTC 2026","passed","Mon May 18 04:58:21 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","1649","Login User with incorrect email and password","Chromium","Mon May 18 04:56:39 UTC 2026","passed","Mon May 18 04:56:40 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","3761","Verify Subscription in Cart page","Firefox","Mon May 18 04:57:15 UTC 2026","passed","Mon May 18 04:57:18 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","15522","Login User with correct email and password","Webkit","Mon May 18 04:58:27 UTC 2026","passed","Mon May 18 04:58:43 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","19835","Search Products and Verify Cart After Login","Webkit","Mon May 18 04:58:24 UTC 2026","passed","Mon May 18 04:58:44 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","18314","Place Order: Register while Checkout","Firefox","Mon May 18 04:56:53 UTC 2026","passed","Mon May 18 04:57:12 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","8720","Search Products and Verify Cart After Login","Chromium","Mon May 18 04:56:32 UTC 2026","passed","Mon May 18 04:56:41 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","4199","Search for a Product","Webkit","Mon May 18 04:58:21 UTC 2026","passed","Mon May 18 04:58:26 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","12917","Register User","Webkit","Mon May 18 04:58:26 UTC 2026","passed","Mon May 18 04:58:38 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7529","Logout User","Firefox","Mon May 18 04:57:28 UTC 2026","passed","Mon May 18 04:57:36 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","3608","Verify All Products and product detail page","Firefox","Mon May 18 04:57:15 UTC 2026","passed","Mon May 18 04:57:19 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","27162","Place Order: Register before Checkout","Webkit","Mon May 18 04:57:48 UTC 2026","passed","Mon May 18 04:58:15 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","18176","Place Order: Register before Checkout","Firefox","Mon May 18 04:56:53 UTC 2026","passed","Mon May 18 04:57:12 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4960","View Category Products","Firefox","Mon May 18 04:57:18 UTC 2026","passed","Mon May 18 04:57:23 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","8581","Register User with existing email","Webkit","Mon May 18 04:58:43 UTC 2026","passed","Mon May 18 04:58:52 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","5218","Verify Product quantity in Cart","Firefox","Mon May 18 04:56:47 UTC 2026","passed","Mon May 18 04:56:53 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","4576","Add Products in Cart","Chromium","Mon May 18 04:56:09 UTC 2026","passed","Mon May 18 04:56:14 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","8680","Login User with correct email and password","Firefox","Mon May 18 04:57:23 UTC 2026","passed","Mon May 18 04:57:32 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","4330","Verify All Products and product detail page","Webkit","Mon May 18 04:58:20 UTC 2026","passed","Mon May 18 04:58:24 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","3482","Submit the contact form successfully","Firefox","Mon May 18 04:57:12 UTC 2026","passed","Mon May 18 04:57:15 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","8781","Verify Product quantity in Cart","Webkit","Mon May 18 04:57:38 UTC 2026","passed","Mon May 18 04:57:47 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","12521","Add Products in Cart","Webkit","Mon May 18 04:57:36 UTC 2026","passed","Mon May 18 04:57:48 UTC 2026","Cart Tests","cart_product.spec.ts","",""
