"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 17 17:52:21 GMT 2024","Sat Aug 17 17:52:28 GMT 2024","6522","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:51:45 GMT 2024","Sat Aug 17 17:52:01 GMT 2024","15157","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 17:50:54 GMT 2024","Sat Aug 17 17:51:00 GMT 2024","5789","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 17:52:29 GMT 2024","Sat Aug 17 17:52:38 GMT 2024","8416","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:53:15 GMT 2024","Sat Aug 17 17:53:23 GMT 2024","7571","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 17:51:09 GMT 2024","Sat Aug 17 17:51:12 GMT 2024","3558","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:53:47 GMT 2024","Sat Aug 17 17:53:54 GMT 2024","6858","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 17:53:39 GMT 2024","Sat Aug 17 17:53:47 GMT 2024","7960","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 17:52:13 GMT 2024","Sat Aug 17 17:52:29 GMT 2024","16169","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 17:51:12 GMT 2024","Sat Aug 17 17:51:27 GMT 2024","14844","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 17:51:29 GMT 2024","Sat Aug 17 17:51:41 GMT 2024","11718","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 17:53:00 GMT 2024","Sat Aug 17 17:53:14 GMT 2024","14573","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 17:52:48 GMT 2024","Sat Aug 17 17:52:56 GMT 2024","7535","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User",""
