"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20460","Place Order: Register before Checkout","Firefox","Mon Apr 13 04:35:12 UTC 2026","passed","Mon Apr 13 04:35:32 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4310","Verify Product quantity in Cart","Chromium","Mon Apr 13 04:34:21 UTC 2026","passed","Mon Apr 13 04:34:25 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","3793","Search for a Product","Firefox","Mon Apr 13 04:35:36 UTC 2026","passed","Mon Apr 13 04:35:40 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","6357","Register User","Firefox","Mon Apr 13 04:35:40 UTC 2026","passed","Mon Apr 13 04:35:47 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","15540","Place Order: Register before Checkout","Chromium","Mon Apr 13 04:34:26 UTC 2026","passed","Mon Apr 13 04:34:42 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","16626","Place Order: Register while Checkout","Chromium","Mon Apr 13 04:34:25 UTC 2026","passed","Mon Apr 13 04:34:42 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","18340","Search Products and Verify Cart After Login","Webkit","Mon Apr 13 04:36:59 UTC 2026","passed","Mon Apr 13 04:37:17 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","29813","Place Order: Register before Checkout","Webkit","Mon Apr 13 04:36:19 UTC 2026","passed","Mon Apr 13 04:36:49 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","2565","Login User with incorrect email and password","Webkit","Mon Apr 13 04:37:17 UTC 2026","passed","Mon Apr 13 04:37:20 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","4169","Verify All Products and product detail page","Firefox","Mon Apr 13 04:35:36 UTC 2026","passed","Mon Apr 13 04:35:40 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","9580","Remove Products From Cart","Webkit","Mon Apr 13 04:36:16 UTC 2026","passed","Mon Apr 13 04:36:26 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","1161","Login User with incorrect email and password","Chromium","Mon Apr 13 04:34:53 UTC 2026","passed","Mon Apr 13 04:34:54 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","3834","Verify Subscription in home page","Firefox","Mon Apr 13 04:35:32 UTC 2026","passed","Mon Apr 13 04:35:36 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","14391","Register User","Webkit","Mon Apr 13 04:37:03 UTC 2026","passed","Mon Apr 13 04:37:17 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7968","Add Products in Cart","Webkit","Mon Apr 13 04:36:02 UTC 2026","passed","Mon Apr 13 04:36:10 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","5170","Remove Products From Cart","Chromium","Mon Apr 13 04:34:21 UTC 2026","passed","Mon Apr 13 04:34:26 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","4153","View Category Products","Chromium","Mon Apr 13 04:34:46 UTC 2026","passed","Mon Apr 13 04:34:51 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","6712","Login User with correct email and password","Chromium","Mon Apr 13 04:34:51 UTC 2026","passed","Mon Apr 13 04:34:57 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","8726","Register User with existing email","Firefox","Mon Apr 13 04:36:07 UTC 2026","passed","Mon Apr 13 04:36:16 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","25947","Place Order: Register while Checkout","Webkit","Mon Apr 13 04:36:19 UTC 2026","passed","Mon Apr 13 04:36:44 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4560","Verify Subscription in home page","Webkit","Mon Apr 13 04:36:49 UTC 2026","passed","Mon Apr 13 04:36:54 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","4080","Verify Subscription in Cart page","Webkit","Mon Apr 13 04:36:49 UTC 2026","passed","Mon Apr 13 04:36:54 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","5386","Add Products in Cart","Chromium","Mon Apr 13 04:34:21 UTC 2026","passed","Mon Apr 13 04:34:26 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","2633","Verify Subscription in Cart page","Chromium","Mon Apr 13 04:34:44 UTC 2026","passed","Mon Apr 13 04:34:46 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","2067","Verify Subscription in home page","Chromium","Mon Apr 13 04:34:42 UTC 2026","passed","Mon Apr 13 04:34:44 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","4528","Submit the contact form successfully","Firefox","Mon Apr 13 04:35:32 UTC 2026","passed","Mon Apr 13 04:35:36 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","16223","Search Products and Verify Cart After Login","Firefox","Mon Apr 13 04:36:00 UTC 2026","passed","Mon Apr 13 04:36:16 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","8649","Register User with existing email","Webkit","Mon Apr 13 04:37:20 UTC 2026","passed","Mon Apr 13 04:37:28 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","2514","Search for a Product","Chromium","Mon Apr 13 04:34:44 UTC 2026","passed","Mon Apr 13 04:34:47 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","13606","Login User with correct email and password","Firefox","Mon Apr 13 04:35:46 UTC 2026","passed","Mon Apr 13 04:36:00 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","3971","Verify Subscription in Cart page","Firefox","Mon Apr 13 04:35:36 UTC 2026","passed","Mon Apr 13 04:35:40 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","17473","Place Order: Login before Checkout","Chromium","Mon Apr 13 04:34:26 UTC 2026","passed","Mon Apr 13 04:34:44 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","6397","Register User","Chromium","Mon Apr 13 04:34:47 UTC 2026","passed","Mon Apr 13 04:34:53 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","21974","Place Order: Login before Checkout","Firefox","Mon Apr 13 04:35:14 UTC 2026","passed","Mon Apr 13 04:35:36 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","5054","Register User with existing email","Chromium","Mon Apr 13 04:34:57 UTC 2026","passed","Mon Apr 13 04:35:02 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7984","Remove Products From Cart","Firefox","Mon Apr 13 04:35:05 UTC 2026","passed","Mon Apr 13 04:35:13 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","8108","Add Products in Cart","Firefox","Mon Apr 13 04:35:03 UTC 2026","passed","Mon Apr 13 04:35:11 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","17101","Login User with correct email and password","Webkit","Mon Apr 13 04:37:07 UTC 2026","passed","Mon Apr 13 04:37:24 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","5192","Search for a Product","Webkit","Mon Apr 13 04:36:54 UTC 2026","passed","Mon Apr 13 04:36:59 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
