"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 26 00:48:26 GMT 2024","Mon Aug 26 00:48:32 GMT 2024","5544","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Mon Aug 26 00:54:04 GMT 2024","Mon Aug 26 00:54:23 GMT 2024","19281","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"skipped","Mon Aug 26 00:51:41 GMT 2024","Mon Aug 26 00:51:41 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 00:50:09 GMT 2024","Mon Aug 26 00:50:13 GMT 2024","4289","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Mon Aug 26 00:48:43 GMT 2024","Mon Aug 26 00:49:30 GMT 2024","46778","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Mon Aug 26 00:48:32 GMT 2024","Mon Aug 26 00:48:45 GMT 2024","12190","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Mon Aug 26 00:54:01 GMT 2024","Mon Aug 26 00:54:18 GMT 2024","16680","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Mon Aug 26 00:52:39 GMT 2024","Mon Aug 26 00:53:04 GMT 2024","25219","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Mon Aug 26 00:48:50 GMT 2024","Mon Aug 26 00:48:59 GMT 2024","8828","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Mon Aug 26 00:54:23 GMT 2024","Mon Aug 26 00:54:28 GMT 2024","4614","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Mon Aug 26 00:49:23 GMT 2024","Mon Aug 26 00:49:34 GMT 2024","10104","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Mon Aug 26 00:53:50 GMT 2024","Mon Aug 26 00:53:56 GMT 2024","5871","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Mon Aug 26 00:50:50 GMT 2024","Mon Aug 26 00:51:52 GMT 2024","62158","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Mon Aug 26 00:52:04 GMT 2024","Mon Aug 26 00:52:18 GMT 2024","14655","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Mon Aug 26 00:52:55 GMT 2024","Mon Aug 26 00:53:09 GMT 2024","14495","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Mon Aug 26 00:52:09 GMT 2024","Mon Aug 26 00:52:22 GMT 2024","13196","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Mon Aug 26 00:51:57 GMT 2024","Mon Aug 26 00:53:07 GMT 2024","70848","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Mon Aug 26 00:51:33 GMT 2024","Mon Aug 26 00:52:07 GMT 2024","34384","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Mon Aug 26 00:50:35 GMT 2024","Mon Aug 26 00:50:41 GMT 2024","6509","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Mon Aug 26 00:48:11 GMT 2024","Mon Aug 26 00:48:30 GMT 2024","18720","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Mon Aug 26 00:48:10 GMT 2024","Mon Aug 26 00:48:28 GMT 2024","17981","Chromium","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Mon Aug 26 00:47:30 GMT 2024","Mon Aug 26 00:47:49 GMT 2024","18677","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Mon Aug 26 00:47:30 GMT 2024","Mon Aug 26 00:48:09 GMT 2024","38915","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Mon Aug 26 00:51:02 GMT 2024","Mon Aug 26 00:51:27 GMT 2024","24723","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Mon Aug 26 00:53:43 GMT 2024","Mon Aug 26 00:53:43 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 00:50:49 GMT 2024","Mon Aug 26 00:51:40 GMT 2024","51184","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Mon Aug 26 00:50:25 GMT 2024","Mon Aug 26 00:50:45 GMT 2024","19726","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Mon Aug 26 00:47:30 GMT 2024","Mon Aug 26 00:47:37 GMT 2024","7287","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Mon Aug 26 00:47:30 GMT 2024","Mon Aug 26 00:48:10 GMT 2024","40368","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Mon Aug 26 00:52:15 GMT 2024","Mon Aug 26 00:52:39 GMT 2024","23463","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Mon Aug 26 00:48:11 GMT 2024","Mon Aug 26 00:48:26 GMT 2024","15186","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Mon Aug 26 00:48:59 GMT 2024","Mon Aug 26 00:49:09 GMT 2024","9739","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"skipped","Mon Aug 26 00:47:45 GMT 2024","Mon Aug 26 00:47:45 GMT 2024","0","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Mon Aug 26 00:54:04 GMT 2024","Mon Aug 26 00:54:27 GMT 2024","22996","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Mon Aug 26 00:48:11 GMT 2024","Mon Aug 26 00:48:19 GMT 2024","8132","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Mon Aug 26 00:48:35 GMT 2024","Mon Aug 26 00:48:46 GMT 2024","11420","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Mon Aug 26 00:48:45 GMT 2024","Mon Aug 26 00:49:29 GMT 2024","43542","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Mon Aug 26 00:51:52 GMT 2024","Mon Aug 26 00:52:04 GMT 2024","11579","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Mon Aug 26 00:49:50 GMT 2024","Mon Aug 26 00:50:09 GMT 2024","18238","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
