"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4444","Submit the contact form successfully","Webkit","Mon Mar 30 13:29:02 UTC 2026","passed","Mon Mar 30 13:29:06 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","5448","Remove Products From Cart","Chromium","Mon Mar 30 13:26:30 UTC 2026","passed","Mon Mar 30 13:26:36 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","4399","View Category Products","Chromium","Mon Mar 30 13:26:58 UTC 2026","passed","Mon Mar 30 13:27:02 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","17445","Place Order: Register while Checkout","Chromium","Mon Mar 30 13:26:35 UTC 2026","passed","Mon Mar 30 13:26:53 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3288","Submit the contact form successfully","Firefox","Mon Mar 30 13:27:51 UTC 2026","passed","Mon Mar 30 13:27:54 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","27270","Place Order: Register while Checkout","Firefox","Mon Mar 30 13:27:24 UTC 2026","passed","Mon Mar 30 13:27:51 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","10099","Logout User","Firefox","Mon Mar 30 13:28:15 UTC 2026","passed","Mon Mar 30 13:28:25 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","9969","Login User with correct email and password","Firefox","Mon Mar 30 13:28:11 UTC 2026","passed","Mon Mar 30 13:28:21 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","5149","Verify Subscription in Cart page","Firefox","Mon Mar 30 13:27:54 UTC 2026","passed","Mon Mar 30 13:27:59 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","3109","Verify All Products and product detail page","Chromium","Mon Mar 30 13:26:55 UTC 2026","passed","Mon Mar 30 13:26:58 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","16751","Place Order: Register before Checkout","Chromium","Mon Mar 30 13:26:36 UTC 2026","passed","Mon Mar 30 13:26:53 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","5602","Register User with existing email","Chromium","Mon Mar 30 13:27:12 UTC 2026","passed","Mon Mar 30 13:27:18 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7224","Register User with existing email","Firefox","Mon Mar 30 13:28:21 UTC 2026","passed","Mon Mar 30 13:28:28 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","4980","Verify All Products and product detail page","Firefox","Mon Mar 30 13:27:57 UTC 2026","passed","Mon Mar 30 13:28:02 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","7846","Register User","Chromium","Mon Mar 30 13:26:58 UTC 2026","passed","Mon Mar 30 13:27:06 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","8584","Add Products in Cart","Firefox","Mon Mar 30 13:27:15 UTC 2026","passed","Mon Mar 30 13:27:24 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","23382","Login User with correct email and password","Webkit","Mon Mar 30 13:29:25 UTC 2026","passed","Mon Mar 30 13:29:49 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","2928","Verify Subscription in Cart page","Chromium","Mon Mar 30 13:26:55 UTC 2026","passed","Mon Mar 30 13:26:58 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","32451","Place Order: Register while Checkout","Webkit","Mon Mar 30 13:28:52 UTC 2026","passed","Mon Mar 30 13:29:24 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","27806","Place Order: Register before Checkout","Webkit","Mon Mar 30 13:28:34 UTC 2026","passed","Mon Mar 30 13:29:02 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","2957","Verify Subscription in Cart page","Webkit","Mon Mar 30 13:29:11 UTC 2026","passed","Mon Mar 30 13:29:14 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","17480","Place Order: Login before Checkout","Chromium","Mon Mar 30 13:26:37 UTC 2026","passed","Mon Mar 30 13:26:55 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","2900","Search for a Product","Chromium","Mon Mar 30 13:26:55 UTC 2026","passed","Mon Mar 30 13:26:58 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","7355","View Category Products","Webkit","Mon Mar 30 13:29:18 UTC 2026","passed","Mon Mar 30 13:29:25 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","8917","Remove Products From Cart","Firefox","Mon Mar 30 13:27:21 UTC 2026","passed","Mon Mar 30 13:27:30 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","2502","Login User with incorrect email and password","Firefox","Mon Mar 30 13:28:13 UTC 2026","passed","Mon Mar 30 13:28:15 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","14604","Register User","Webkit","Mon Mar 30 13:29:24 UTC 2026","passed","Mon Mar 30 13:29:39 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","10453","Login User with correct email and password","Chromium","Mon Mar 30 13:27:02 UTC 2026","passed","Mon Mar 30 13:27:13 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","17875","Search Products and Verify Cart After Login","Webkit","Mon Mar 30 13:29:22 UTC 2026","passed","Mon Mar 30 13:29:40 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","5988","Verify Product quantity in Cart","Firefox","Mon Mar 30 13:27:17 UTC 2026","passed","Mon Mar 30 13:27:23 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","27331","Place Order: Register before Checkout","Firefox","Mon Mar 30 13:27:25 UTC 2026","passed","Mon Mar 30 13:27:52 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3953","Search for a Product","Webkit","Mon Mar 30 13:29:18 UTC 2026","passed","Mon Mar 30 13:29:22 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","2435","Verify Subscription in home page","Chromium","Mon Mar 30 13:26:53 UTC 2026","passed","Mon Mar 30 13:26:55 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","7106","Remove Products From Cart","Webkit","Mon Mar 30 13:28:32 UTC 2026","passed","Mon Mar 30 13:28:39 UTC 2026","Cart Tests","cart_product.spec.ts","",""
