"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 25 00:48:49 GMT 2024","Sun Aug 25 00:48:57 GMT 2024","8944","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 25 00:48:09 GMT 2024","Sun Aug 25 00:48:28 GMT 2024","18038","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"skipped","Sun Aug 25 00:53:50 GMT 2024","Sun Aug 25 00:53:50 GMT 2024","1","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 25 00:53:53 GMT 2024","Sun Aug 25 00:53:58 GMT 2024","5354","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 25 00:47:27 GMT 2024","Sun Aug 25 00:47:35 GMT 2024","7752","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 25 00:47:39 GMT 2024","Sun Aug 25 00:47:49 GMT 2024","10161","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 25 00:50:59 GMT 2024","Sun Aug 25 00:51:07 GMT 2024","7748","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"skipped","Sun Aug 25 00:48:49 GMT 2024","Sun Aug 25 00:48:49 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 25 00:54:19 GMT 2024","Sun Aug 25 00:54:34 GMT 2024","15186","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 25 00:50:10 GMT 2024","Sun Aug 25 00:50:29 GMT 2024","19310","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 25 00:48:43 GMT 2024","Sun Aug 25 00:49:38 GMT 2024","55051","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 25 00:53:56 GMT 2024","Sun Aug 25 00:54:02 GMT 2024","6989","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 25 00:50:19 GMT 2024","Sun Aug 25 00:50:26 GMT 2024","6692","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 25 00:53:20 GMT 2024","Sun Aug 25 00:53:50 GMT 2024","29220","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 25 00:47:35 GMT 2024","Sun Aug 25 00:48:08 GMT 2024","32351","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 25 00:50:25 GMT 2024","Sun Aug 25 00:50:45 GMT 2024","20254","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 25 00:47:49 GMT 2024","Sun Aug 25 00:47:58 GMT 2024","9133","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 25 00:54:20 GMT 2024","Sun Aug 25 00:54:24 GMT 2024","4518","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 25 00:49:58 GMT 2024","Sun Aug 25 00:50:19 GMT 2024","21792","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 25 00:49:39 GMT 2024","Sun Aug 25 00:50:10 GMT 2024","30603","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 00:54:02 GMT 2024","Sun Aug 25 00:54:12 GMT 2024","9332","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 25 00:53:12 GMT 2024","Sun Aug 25 00:53:22 GMT 2024","10034","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sun Aug 25 00:51:07 GMT 2024","Sun Aug 25 00:51:27 GMT 2024","19596","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 25 00:50:24 GMT 2024","Sun Aug 25 00:50:46 GMT 2024","21817","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 25 00:53:27 GMT 2024","Sun Aug 25 00:53:57 GMT 2024","30321","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sun Aug 25 00:47:26 GMT 2024","Sun Aug 25 00:47:47 GMT 2024","20729","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 25 00:51:27 GMT 2024","Sun Aug 25 00:51:44 GMT 2024","16857","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 25 00:48:03 GMT 2024","Sun Aug 25 00:48:21 GMT 2024","18216","Chromium","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Sun Aug 25 00:47:27 GMT 2024","Sun Aug 25 00:48:06 GMT 2024","39829","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 25 00:52:02 GMT 2024","Sun Aug 25 00:52:29 GMT 2024","26420","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 00:48:31 GMT 2024","Sun Aug 25 00:48:43 GMT 2024","11688","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sun Aug 25 00:48:18 GMT 2024","Sun Aug 25 00:48:37 GMT 2024","19167","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 25 00:52:39 GMT 2024","Sun Aug 25 00:52:58 GMT 2024","19266","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 25 00:53:22 GMT 2024","Sun Aug 25 00:53:53 GMT 2024","31137","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 25 00:54:03 GMT 2024","Sun Aug 25 00:54:19 GMT 2024","16329","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sun Aug 25 00:50:48 GMT 2024","Sun Aug 25 00:50:59 GMT 2024","11362","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 25 00:54:12 GMT 2024","Sun Aug 25 00:54:22 GMT 2024","10300","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 00:51:08 GMT 2024","Sun Aug 25 00:52:18 GMT 2024","70455","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 25 00:49:38 GMT 2024","Sun Aug 25 00:50:07 GMT 2024","29433","Firefox","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Sun Aug 25 00:52:29 GMT 2024","Sun Aug 25 00:52:39 GMT 2024","10407","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sun Aug 25 00:47:26 GMT 2024","Sun Aug 25 00:48:08 GMT 2024","41668","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 25 00:49:08 GMT 2024","Sun Aug 25 00:49:56 GMT 2024","48427","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 25 00:47:49 GMT 2024","Sun Aug 25 00:48:03 GMT 2024","14193","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"skipped","Sun Aug 25 00:50:48 GMT 2024","Sun Aug 25 00:50:48 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 25 00:52:19 GMT 2024","Sun Aug 25 00:52:40 GMT 2024","21554","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 25 00:48:44 GMT 2024","Sun Aug 25 00:49:37 GMT 2024","53431","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 25 00:54:14 GMT 2024","Sun Aug 25 00:54:20 GMT 2024","6051","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sun Aug 25 00:48:30 GMT 2024","Sun Aug 25 00:48:45 GMT 2024","14241","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 25 00:49:07 GMT 2024","Sun Aug 25 00:49:22 GMT 2024","14618","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 25 00:47:26 GMT 2024","Sun Aug 25 00:47:37 GMT 2024","10779","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sun Aug 25 00:48:27 GMT 2024","Sun Aug 25 00:48:47 GMT 2024","20362","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 25 00:48:58 GMT 2024","Sun Aug 25 00:49:07 GMT 2024","9395","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 25 00:54:12 GMT 2024","Sun Aug 25 00:54:29 GMT 2024","17019","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 25 00:54:32 GMT 2024","Sun Aug 25 00:54:36 GMT 2024","4296","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 25 00:52:31 GMT 2024","Sun Aug 25 00:53:16 GMT 2024","44891","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
