"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 21 04:07:16 GMT 2024","Wed Aug 21 04:07:23 GMT 2024","6949","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Wed Aug 21 04:04:14 GMT 2024","Wed Aug 21 04:04:27 GMT 2024","13048","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Wed Aug 21 04:03:23 GMT 2024","Wed Aug 21 04:03:33 GMT 2024","9637","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Wed Aug 21 04:07:33 GMT 2024","Wed Aug 21 04:07:49 GMT 2024","15137","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Wed Aug 21 04:03:53 GMT 2024","Wed Aug 21 04:04:15 GMT 2024","22017","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"skipped","Wed Aug 21 04:05:57 GMT 2024","Wed Aug 21 04:05:57 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Wed Aug 21 04:04:20 GMT 2024","Wed Aug 21 04:04:35 GMT 2024","15614","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Wed Aug 21 04:07:17 GMT 2024","Wed Aug 21 04:07:23 GMT 2024","5651","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Wed Aug 21 04:03:23 GMT 2024","Wed Aug 21 04:03:33 GMT 2024","10060","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Wed Aug 21 04:07:17 GMT 2024","Wed Aug 21 04:07:42 GMT 2024","24802","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Wed Aug 21 04:06:08 GMT 2024","Wed Aug 21 04:06:20 GMT 2024","11775","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Wed Aug 21 04:05:39 GMT 2024","Wed Aug 21 04:06:06 GMT 2024","27411","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Wed Aug 21 04:06:17 GMT 2024","Wed Aug 21 04:07:05 GMT 2024","48094","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Wed Aug 21 04:04:23 GMT 2024","Wed Aug 21 04:05:32 GMT 2024","69364","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Wed Aug 21 04:05:02 GMT 2024","Wed Aug 21 04:05:25 GMT 2024","23312","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Wed Aug 21 04:05:33 GMT 2024","Wed Aug 21 04:05:40 GMT 2024","7355","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Wed Aug 21 04:06:52 GMT 2024","Wed Aug 21 04:07:00 GMT 2024","7767","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Wed Aug 21 04:06:31 GMT 2024","Wed Aug 21 04:06:52 GMT 2024","21138","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Wed Aug 21 04:04:48 GMT 2024","Wed Aug 21 04:05:38 GMT 2024","50085","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Wed Aug 21 04:07:09 GMT 2024","Wed Aug 21 04:07:37 GMT 2024","27876","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Wed Aug 21 04:05:43 GMT 2024","Wed Aug 21 04:05:54 GMT 2024","11023","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Wed Aug 21 04:05:25 GMT 2024","Wed Aug 21 04:05:45 GMT 2024","19768","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Wed Aug 21 04:06:44 GMT 2024","Wed Aug 21 04:06:54 GMT 2024","9750","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Wed Aug 21 04:03:33 GMT 2024","Wed Aug 21 04:03:41 GMT 2024","7999","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Wed Aug 21 04:04:52 GMT 2024","Wed Aug 21 04:05:12 GMT 2024","19994","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Wed Aug 21 04:04:05 GMT 2024","Wed Aug 21 04:04:10 GMT 2024","4828","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Wed Aug 21 04:07:23 GMT 2024","Wed Aug 21 04:07:33 GMT 2024","9507","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Wed Aug 21 04:07:37 GMT 2024","Wed Aug 21 04:07:43 GMT 2024","6400","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Wed Aug 21 04:07:43 GMT 2024","Wed Aug 21 04:07:48 GMT 2024","4499","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Wed Aug 21 04:04:28 GMT 2024","Wed Aug 21 04:04:39 GMT 2024","10653","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Wed Aug 21 04:07:33 GMT 2024","Wed Aug 21 04:07:45 GMT 2024","12441","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Wed Aug 21 04:03:22 GMT 2024","Wed Aug 21 04:03:39 GMT 2024","16137","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Wed Aug 21 04:03:55 GMT 2024","Wed Aug 21 04:04:13 GMT 2024","17937","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Wed Aug 21 04:06:07 GMT 2024","Wed Aug 21 04:06:15 GMT 2024","8113","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Wed Aug 21 04:04:39 GMT 2024","Wed Aug 21 04:05:02 GMT 2024","22759","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Wed Aug 21 04:05:44 GMT 2024","Wed Aug 21 04:06:50 GMT 2024","66424","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Wed Aug 21 04:03:59 GMT 2024","Wed Aug 21 04:04:17 GMT 2024","18049","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Wed Aug 21 04:07:06 GMT 2024","Wed Aug 21 04:07:14 GMT 2024","7584","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Wed Aug 21 04:04:21 GMT 2024","Wed Aug 21 04:05:21 GMT 2024","60151","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Wed Aug 21 04:03:59 GMT 2024","Wed Aug 21 04:04:05 GMT 2024","6018","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Wed Aug 21 04:03:23 GMT 2024","Wed Aug 21 04:03:59 GMT 2024","36156","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Wed Aug 21 04:05:39 GMT 2024","Wed Aug 21 04:05:55 GMT 2024","16335","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Wed Aug 21 04:06:58 GMT 2024","Wed Aug 21 04:07:13 GMT 2024","14642","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Wed Aug 21 04:05:23 GMT 2024","Wed Aug 21 04:05:33 GMT 2024","10081","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Wed Aug 21 04:06:15 GMT 2024","Wed Aug 21 04:06:31 GMT 2024","15269","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"skipped","Wed Aug 21 04:07:16 GMT 2024","Wed Aug 21 04:07:16 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Wed Aug 21 04:03:41 GMT 2024","Wed Aug 21 04:03:51 GMT 2024","9393","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Wed Aug 21 04:07:33 GMT 2024","Wed Aug 21 04:07:48 GMT 2024","15288","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Wed Aug 21 04:05:54 GMT 2024","Wed Aug 21 04:07:03 GMT 2024","68771","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Wed Aug 21 04:06:51 GMT 2024","Wed Aug 21 04:07:10 GMT 2024","19243","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Wed Aug 21 04:03:23 GMT 2024","Wed Aug 21 04:03:59 GMT 2024","35615","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
