"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 16:45:01 GMT 2024","Sun Aug 18 16:45:32 GMT 2024","31090","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 16:44:56 GMT 2024","Sun Aug 18 16:45:34 GMT 2024","38138","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 16:42:30 GMT 2024","Sun Aug 18 16:42:50 GMT 2024","19493","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 16:42:02 GMT 2024","Sun Aug 18 16:42:13 GMT 2024","10817","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"failed","Sun Aug 18 16:41:17 GMT 2024","Sun Aug 18 16:41:31 GMT 2024","14461","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 18 16:42:13 GMT 2024","Sun Aug 18 16:42:30 GMT 2024","16840","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"failed","Sun Aug 18 16:44:42 GMT 2024","Sun Aug 18 16:45:10 GMT 2024","27270","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 16:45:32 GMT 2024","Sun Aug 18 16:45:49 GMT 2024","16505","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 16:41:47 GMT 2024","Sun Aug 18 16:42:01 GMT 2024","13701","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sun Aug 18 16:42:54 GMT 2024","Sun Aug 18 16:43:10 GMT 2024","15027","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 16:41:37 GMT 2024","Sun Aug 18 16:41:42 GMT 2024","5450","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"skipped","Sun Aug 18 16:43:14 GMT 2024","Sun Aug 18 16:43:14 GMT 2024","0","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"failed","Sun Aug 18 16:42:07 GMT 2024","Sun Aug 18 16:42:32 GMT 2024","25608","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"skipped","Sun Aug 18 16:41:01 GMT 2024","Sun Aug 18 16:41:01 GMT 2024","0","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 16:45:29 GMT 2024","Sun Aug 18 16:45:43 GMT 2024","14214","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"skipped","Sun Aug 18 16:41:01 GMT 2024","Sun Aug 18 16:41:01 GMT 2024","0","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 18 16:41:02 GMT 2024","Sun Aug 18 16:41:10 GMT 2024","7620","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 16:41:33 GMT 2024","Sun Aug 18 16:41:54 GMT 2024","20897","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 16:40:49 GMT 2024","Sun Aug 18 16:41:27 GMT 2024","37787","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 16:41:40 GMT 2024","Sun Aug 18 16:41:53 GMT 2024","12949","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 16:42:40 GMT 2024","Sun Aug 18 16:42:57 GMT 2024","17687","Firefox","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Sun Aug 18 16:45:01 GMT 2024","Sun Aug 18 16:45:01 GMT 2024","0","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 16:43:14 GMT 2024","Sun Aug 18 16:43:26 GMT 2024","11630","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 16:40:50 GMT 2024","Sun Aug 18 16:41:00 GMT 2024","10377","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"skipped","Sun Aug 18 16:41:54 GMT 2024","Sun Aug 18 16:41:54 GMT 2024","0","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 18 16:41:27 GMT 2024","Sun Aug 18 16:41:48 GMT 2024","20843","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 16:45:10 GMT 2024","Sun Aug 18 16:45:21 GMT 2024","11055","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"skipped","Sun Aug 18 16:41:54 GMT 2024","Sun Aug 18 16:41:54 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"failed","Sun Aug 18 16:45:13 GMT 2024","Sun Aug 18 16:45:27 GMT 2024","13879","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 18 16:43:11 GMT 2024","Sun Aug 18 16:44:23 GMT 2024","72395","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 18 16:45:01 GMT 2024","Sun Aug 18 16:45:10 GMT 2024","8682","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 16:44:22 GMT 2024","Sun Aug 18 16:44:47 GMT 2024","25206","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sun Aug 18 16:42:59 GMT 2024","Sun Aug 18 16:43:14 GMT 2024","14617","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"failed","Sun Aug 18 16:43:17 GMT 2024","Sun Aug 18 16:43:40 GMT 2024","22655","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"skipped","Sun Aug 18 16:45:01 GMT 2024","Sun Aug 18 16:45:01 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Sun Aug 18 16:45:34 GMT 2024","Sun Aug 18 16:45:51 GMT 2024","17080","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 18 16:42:19 GMT 2024","Sun Aug 18 16:42:40 GMT 2024","20084","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 16:43:01 GMT 2024","Sun Aug 18 16:44:21 GMT 2024","80394","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 16:43:59 GMT 2024","Sun Aug 18 16:44:49 GMT 2024","50457","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 18 16:43:26 GMT 2024","Sun Aug 18 16:43:37 GMT 2024","10834","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 18 16:41:10 GMT 2024","Sun Aug 18 16:41:21 GMT 2024","11543","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 18 16:44:19 GMT 2024","Sun Aug 18 16:44:34 GMT 2024","15163","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sun Aug 18 16:41:54 GMT 2024","Sun Aug 18 16:42:03 GMT 2024","9419","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 16:45:34 GMT 2024","Sun Aug 18 16:45:41 GMT 2024","6267","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 18 16:45:12 GMT 2024","Sun Aug 18 16:45:23 GMT 2024","11017","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 18 16:42:03 GMT 2024","Sun Aug 18 16:42:19 GMT 2024","16144","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sun Aug 18 16:41:11 GMT 2024","Sun Aug 18 16:41:27 GMT 2024","15256","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 16:41:01 GMT 2024","Sun Aug 18 16:41:11 GMT 2024","10405","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sun Aug 18 16:43:53 GMT 2024","Sun Aug 18 16:44:19 GMT 2024","26117","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 16:41:21 GMT 2024","Sun Aug 18 16:41:38 GMT 2024","16508","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 18 16:42:48 GMT 2024","Sun Aug 18 16:42:55 GMT 2024","7057","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sun Aug 18 16:45:21 GMT 2024","Sun Aug 18 16:45:31 GMT 2024","10149","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sun Aug 18 16:40:50 GMT 2024","Sun Aug 18 16:41:01 GMT 2024","11359","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sun Aug 18 16:45:31 GMT 2024","Sun Aug 18 16:45:38 GMT 2024","6672","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
