"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Aug 17 21:21:08 GMT 2024","Sat Aug 17 21:21:08 GMT 2024","1","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 21:21:46 GMT 2024","Sat Aug 17 21:22:01 GMT 2024","14700","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 21:23:20 GMT 2024","Sat Aug 17 21:23:37 GMT 2024","17172","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 21:21:44 GMT 2024","Sat Aug 17 21:21:52 GMT 2024","8696","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 21:22:54 GMT 2024","Sat Aug 17 21:22:57 GMT 2024","3356","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 21:23:09 GMT 2024","Sat Aug 17 21:23:17 GMT 2024","7975","Mobile Safari","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 21:21:40 GMT 2024","Sat Aug 17 21:21:45 GMT 2024","5163","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 21:23:33 GMT 2024","Sat Aug 17 21:23:49 GMT 2024","16062","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 21:22:01 GMT 2024","Sat Aug 17 21:22:05 GMT 2024","3734","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"skipped","Sat Aug 17 21:21:33 GMT 2024","Sat Aug 17 21:21:33 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 21:21:34 GMT 2024","Sat Aug 17 21:21:39 GMT 2024","5352","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 21:22:06 GMT 2024","Sat Aug 17 21:22:11 GMT 2024","5946","Webkit","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 17 21:23:19 GMT 2024","Sat Aug 17 21:23:29 GMT 2024","9955","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User",""
"skipped","Sat Aug 17 21:23:09 GMT 2024","Sat Aug 17 21:23:09 GMT 2024","1","Mobile Safari","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 21:21:26 GMT 2024","Sat Aug 17 21:21:41 GMT 2024","15069","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 21:21:53 GMT 2024","Sat Aug 17 21:21:56 GMT 2024","3531","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 21:22:29 GMT 2024","Sat Aug 17 21:22:44 GMT 2024","15216","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 17 21:23:37 GMT 2024","Sat Aug 17 21:23:42 GMT 2024","4498","Mobile Safari","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 21:22:21 GMT 2024","Sat Aug 17 21:22:37 GMT 2024","15682","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 17 21:22:13 GMT 2024","Sat Aug 17 21:22:24 GMT 2024","10723","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 21:23:06 GMT 2024","Sat Aug 17 21:23:09 GMT 2024","3358","Mobile Chrome","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 17 21:22:13 GMT 2024","Sat Aug 17 21:22:20 GMT 2024","6916","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 21:22:41 GMT 2024","Sat Aug 17 21:22:46 GMT 2024","5387","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"skipped","Sat Aug 17 21:22:05 GMT 2024","Sat Aug 17 21:22:05 GMT 2024","0","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 17 21:22:44 GMT 2024","Sat Aug 17 21:22:50 GMT 2024","5241","Mobile Chrome","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 21:21:22 GMT 2024","Sat Aug 17 21:21:26 GMT 2024","3914","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Sat Aug 17 21:21:16 GMT 2024","Sat Aug 17 21:21:22 GMT 2024","6625","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 17 21:21:09 GMT 2024","Sat Aug 17 21:21:14 GMT 2024","5365","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 17 21:21:16 GMT 2024","Sat Aug 17 21:21:30 GMT 2024","14232","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
