"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 23 12:49:07 GMT 2024","Fri Aug 23 12:49:41 GMT 2024","33571","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Fri Aug 23 12:49:15 GMT 2024","Fri Aug 23 12:49:48 GMT 2024","32838","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 12:49:48 GMT 2024","Fri Aug 23 12:49:56 GMT 2024","7735","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Fri Aug 23 12:46:35 GMT 2024","Fri Aug 23 12:48:13 GMT 2024","97993","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Fri Aug 23 12:47:46 GMT 2024","Fri Aug 23 12:47:59 GMT 2024","12975","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 12:45:08 GMT 2024","Fri Aug 23 12:45:57 GMT 2024","48125","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 12:48:02 GMT 2024","Fri Aug 23 12:48:46 GMT 2024","43730","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 12:48:57 GMT 2024","Fri Aug 23 12:49:09 GMT 2024","12197","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Fri Aug 23 12:47:47 GMT 2024","Fri Aug 23 12:47:58 GMT 2024","10426","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 12:49:53 GMT 2024","Fri Aug 23 12:50:09 GMT 2024","15342","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Fri Aug 23 12:43:25 GMT 2024","Fri Aug 23 12:43:38 GMT 2024","12889","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Fri Aug 23 12:45:34 GMT 2024","Fri Aug 23 12:45:47 GMT 2024","13084","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"skipped","Fri Aug 23 12:49:13 GMT 2024","Fri Aug 23 12:49:13 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 12:46:25 GMT 2024","Fri Aug 23 12:47:47 GMT 2024","82308","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 12:42:55 GMT 2024","Fri Aug 23 12:43:07 GMT 2024","12198","Chromium","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Fri Aug 23 12:45:20 GMT 2024","Fri Aug 23 12:45:53 GMT 2024","33164","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Fri Aug 23 12:48:53 GMT 2024","Fri Aug 23 12:49:08 GMT 2024","14799","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Fri Aug 23 12:49:56 GMT 2024","Fri Aug 23 12:50:01 GMT 2024","4554","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Fri Aug 23 12:46:12 GMT 2024","Fri Aug 23 12:47:39 GMT 2024","87117","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Fri Aug 23 12:46:13 GMT 2024","Fri Aug 23 12:46:35 GMT 2024","21542","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Fri Aug 23 12:44:29 GMT 2024","Fri Aug 23 12:44:46 GMT 2024","17077","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 12:49:16 GMT 2024","Fri Aug 23 12:49:25 GMT 2024","9178","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Fri Aug 23 12:45:56 GMT 2024","Fri Aug 23 12:46:22 GMT 2024","26405","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Fri Aug 23 12:42:55 GMT 2024","Fri Aug 23 12:43:05 GMT 2024","10032","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"skipped","Fri Aug 23 12:44:22 GMT 2024","Fri Aug 23 12:44:22 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 12:46:07 GMT 2024","Fri Aug 23 12:46:25 GMT 2024","17579","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Fri Aug 23 12:48:28 GMT 2024","Fri Aug 23 12:48:44 GMT 2024","16321","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
"passed","Fri Aug 23 12:44:46 GMT 2024","Fri Aug 23 12:45:08 GMT 2024","22108","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Fri Aug 23 12:43:57 GMT 2024","Fri Aug 23 12:44:03 GMT 2024","6047","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Fri Aug 23 12:43:49 GMT 2024","Fri Aug 23 12:44:12 GMT 2024","22758","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Fri Aug 23 12:43:09 GMT 2024","Fri Aug 23 12:43:09 GMT 2024","1","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Fri Aug 23 12:43:39 GMT 2024","Fri Aug 23 12:44:01 GMT 2024","21524","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Fri Aug 23 12:49:34 GMT 2024","Fri Aug 23 12:49:53 GMT 2024","19000","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Fri Aug 23 12:43:09 GMT 2024","Fri Aug 23 12:43:23 GMT 2024","14272","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Fri Aug 23 12:46:35 GMT 2024","Fri Aug 23 12:47:48 GMT 2024","72611","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Fri Aug 23 12:42:55 GMT 2024","Fri Aug 23 12:43:38 GMT 2024","43120","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
