"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3480","Search for a Product","Chromium","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","12603","Register User with existing email","Firefox","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","6948","Verify Product quantity in Cart","Webkit","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","3694","Verify Subscription in home page","Firefox","2026-09-07","passed","2026-09-07","Email Subscription Tests","email_sub.spec.ts","",""
"","15295","Search Products and Verify Cart After Login","Chromium","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","6033","View Category Products","Chromium","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","13110","Add Products in Cart","Webkit","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","5835","Search for a Product","Webkit","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","6687","Add Products in Cart","Chromium","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","5448","Verify Product quantity in Cart","Chromium","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","5385","Verify All Products and product detail page","Webkit","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","8171","Remove Products From Cart","Firefox","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","3712","Verify All Products and product detail page","Firefox","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","24462","Place Order: Login before Checkout","Firefox","2026-09-07","passed","2026-09-07","Checkout Order Tests","checkout_order.spec.ts","",""
"","8728","Remove Products From Cart","Webkit","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","5401","Submit the contact form successfully","Chromium","2026-09-07","passed","2026-09-07","Contact Us","contact_us.spec.ts","",""
"","17351","Register User","Webkit","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","1874","Login User with incorrect email and password","Chromium","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","12006","View Category Products","Webkit","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","4540","Verify Subscription in Cart page","Webkit","2026-09-07","passed","2026-09-07","Email Subscription Tests","email_sub.spec.ts","",""
"","7486","Register User","Chromium","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","9844","Add Products in Cart","Firefox","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","3576","Login User with incorrect email and password","Firefox","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","4010","Verify All Products and product detail page","Chromium","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
"","6670","Remove Products From Cart","Chromium","2026-09-07","passed","2026-09-07","Cart Tests","cart_product.spec.ts","",""
"","38754","Place Order: Register while Checkout","Webkit","2026-09-07","passed","2026-09-07","Checkout Order Tests","checkout_order.spec.ts","",""
"","6241","Register User with existing email","Chromium","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","4616","Verify Subscription in Cart page","Firefox","2026-09-07","passed","2026-09-07","Email Subscription Tests","email_sub.spec.ts","",""
"","3520","Verify Subscription in Cart page","Chromium","2026-09-07","passed","2026-09-07","Email Subscription Tests","email_sub.spec.ts","",""
"","5422","Submit the contact form successfully","Webkit","2026-09-07","passed","2026-09-07","Contact Us","contact_us.spec.ts","",""
"","22029","Place Order: Register while Checkout","Firefox","2026-09-07","passed","2026-09-07","Checkout Order Tests","checkout_order.spec.ts","",""
"","9788","Login User with correct email and password","Firefox","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","11150","Login User with correct email and password","Chromium","2026-09-07","passed","2026-09-07","User Tests","user_test_suite.spec.ts","",""
"","19462","Place Order: Register while Checkout","Chromium","2026-09-07","passed","2026-09-07","Checkout Order Tests","checkout_order.spec.ts","",""
"","3107","Verify Subscription in home page","Chromium","2026-09-07","passed","2026-09-07","Email Subscription Tests","email_sub.spec.ts","",""
"","23374","Place Order: Register before Checkout","Chromium","2026-09-07","passed","2026-09-07","Checkout Order Tests","checkout_order.spec.ts","",""
"","28213","Search Products and Verify Cart After Login","Webkit","2026-09-07","passed","2026-09-07","Product Page Test Suite","product_page.spec.ts","",""
