"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 22 21:54:15 GMT 2024","Thu Aug 22 21:54:49 GMT 2024","33370","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Thu Aug 22 21:59:15 GMT 2024","Thu Aug 22 21:59:43 GMT 2024","28851","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Thu Aug 22 21:59:16 GMT 2024","Thu Aug 22 21:59:44 GMT 2024","28268","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Thu Aug 22 22:00:18 GMT 2024","Thu Aug 22 22:00:34 GMT 2024","15318","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Thu Aug 22 21:55:06 GMT 2024","Thu Aug 22 21:55:29 GMT 2024","22418","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Thu Aug 22 21:57:06 GMT 2024","Thu Aug 22 21:57:21 GMT 2024","14721","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Thu Aug 22 21:55:00 GMT 2024","Thu Aug 22 21:55:06 GMT 2024","6197","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Thu Aug 22 21:56:16 GMT 2024","Thu Aug 22 21:56:56 GMT 2024","40113","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"skipped","Thu Aug 22 21:59:43 GMT 2024","Thu Aug 22 21:59:43 GMT 2024","0","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Thu Aug 22 21:57:21 GMT 2024","Thu Aug 22 21:58:22 GMT 2024","60445","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Thu Aug 22 21:57:08 GMT 2024","Thu Aug 22 21:58:40 GMT 2024","92022","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Thu Aug 22 21:55:12 GMT 2024","Thu Aug 22 21:55:27 GMT 2024","14759","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Thu Aug 22 21:54:57 GMT 2024","Thu Aug 22 21:55:16 GMT 2024","18908","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"skipped","Thu Aug 22 21:57:25 GMT 2024","Thu Aug 22 21:57:25 GMT 2024","1","Webkit","contact_us.spec.ts","","","","Contact Us",""
"passed","Thu Aug 22 21:58:47 GMT 2024","Thu Aug 22 21:59:05 GMT 2024","18311","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Thu Aug 22 21:54:04 GMT 2024","Thu Aug 22 21:54:45 GMT 2024","40333","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Thu Aug 22 22:00:22 GMT 2024","Thu Aug 22 22:00:36 GMT 2024","14193","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Thu Aug 22 21:59:58 GMT 2024","Thu Aug 22 22:00:22 GMT 2024","24284","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Thu Aug 22 21:55:39 GMT 2024","Thu Aug 22 21:55:48 GMT 2024","8543","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Thu Aug 22 21:59:51 GMT 2024","Thu Aug 22 22:00:04 GMT 2024","12725","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Thu Aug 22 21:56:57 GMT 2024","Thu Aug 22 21:57:05 GMT 2024","7863","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Thu Aug 22 21:57:25 GMT 2024","Thu Aug 22 21:57:36 GMT 2024","10870","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Thu Aug 22 21:57:57 GMT 2024","Thu Aug 22 21:58:28 GMT 2024","30143","Webkit","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Thu Aug 22 21:59:43 GMT 2024","Thu Aug 22 21:59:57 GMT 2024","13516","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Thu Aug 22 21:54:31 GMT 2024","Thu Aug 22 21:54:45 GMT 2024","13647","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Thu Aug 22 21:55:25 GMT 2024","Thu Aug 22 21:56:15 GMT 2024","49233","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Thu Aug 22 21:54:22 GMT 2024","Thu Aug 22 21:54:31 GMT 2024","9537","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
